paramset,ss_A1,ss_Anons1,ss_Aprim1,ss_Aprim2,ss_B1
43,63.8234746678665,63.8234746678665,3083.46263652651,5.11407893816122,231.049720288859
44,6.09715582546644,6.09715582546644,72556.579815617,3.52966477513261,0.128606264092499
45,0.948758422464296,0.948758422464296,2856.13145620056,0.757671919444634,1.21907867848541
46,108.458985539696,108.458985539696,109436.770406431,14.6046685560726,77.6956460370833
47,0.0323812488898485,0.0323812488898485,3.66038342168144,0.00143635563611485,0.0698349986518301
48,366.941184034709,366.941184034709,155329.250358748,230.058399574923,4943.9223697402
49,5.36463685376123,5.36463685376123,0.00577914883455535,1.03208615999048e-06,1.93708866834081e-06
50,2.17355985996057,2.17355985996057,2015.0339614082,0.159715726930876,0.444487918740977
51,383.894545996047,383.894545996047,446493.274628297,252.942748119155,121.600888593973
52,0.251491554256878,0.251491554256878,253.105923741506,0.0917964061774838,4.3884792921552
53,34.9614902868304,34.9614902868304,272806.800076629,2.65896811700431,14.51381331685
54,1.97613468070249,1.97613468070249,5484.97934171334,0.0816016794419293,7.23013311923843
55,0.230554134673179,0.230554134673179,240.229305554503,0.0340319204441151,3.47147056069678
56,0.175199392300044,0.175199392300044,62.3359550650551,0.00231499956734362,0.00939595447307921
57,47.372435711902,47.372435711902,2367.1268962785,0.415024250319716,1005.33535364804
58,1.47984613298096,1.47984613298096,187.6183717088,0.0886261045651586,2.58450378553248
59,0.0454232137680038,0.0454232137680038,13.1957001205301,0.00419191987522136,0.910953346019492
60,0.164577505856533,0.164577505856533,6.40193594468406,0.0017575520910288,0.0415461163936463
61,1.17242973279904,1.17242973279904,479.761885798219,0.0629015585499701,218.674080824444
62,0.507665250065253,0.507665250065253,6794.92601652886,0.435214238207179,6.79316830592425
63,0.087181214330137,0.087181214330137,8.06737702122363,0.0016865366367029,0.136476049383438
64,59.8357941850293,59.8357941850293,419603.866493438,54.2645535934542,7.7733671962663
65,4.48274620759154,4.48274620759154,3.7603385919134,0.000254122004130982,0.0491040772528769
66,4.13925793775766,4.13925793775766,567.415536692758,0.0740700509118444,32.0106017151125
67,11.1840883432862,11.1840883432862,2770.56941473056,1.55099361281742,28.0375539864714
68,3.15940938148434,3.15940938148434,4372.13189788975,2.91638133591603,2.2404274281627
69,3.04532310141652,3.04532310141652,878.487418860766,0.975251455336794,243.090986733107
70,0.0597324549468379,0.0597324549468379,5946.95683978976,0.0252627991752897,0.0122123866732988
71,0.314791753179337,0.314791753179337,0.0342070934114363,7.95354129239215e-07,1.97835098593565e-06
72,2.40358925041283,2.40358925041283,27.3588000889254,0.00088132164310074,0.248368117192032
73,32.9781957894734,32.9781957894734,10448.3889708535,1.36643304732302,269.617006980201
74,0.169404459607545,0.169404459607545,1.88392155536093,0.00234788151551395,0.157569049432794
75,0.0830740245170642,0.0830740245170642,94.4858584995926,0.000350208336748364,0.122255653176855
76,1.30832514268195,1.30832514268195,28079.3121699026,1.20880886100873,0.0191248807736741
77,1.04098804195613,1.04098804195613,741.567134105633,0.938832474030559,2.66710455236699
78,4.56852935106048,4.56852935106048,183.040365804026,0.212625170793349,212.694284677225
79,0.0713983341236847,0.0713983341236847,107.760181996253,0.0234981445162591,1.67812078422186
80,2.81986770829234,2.81986770829234,1.18221698682715,8.34917264417093e-06,1.19557358961221e-05
81,35.9215210472915,35.9215210472915,186143.969717649,34.7983288494375,12.1098122643207
82,7.25748547867274,7.25748547867274,14984.7967380171,7.08968558365876,9.35250999789361
83,59.8086834763468,59.8086834763468,13121.2233294033,14.8410911948347,92.5428109329491
84,290.620167123271,290.620167123271,10969.8756972051,38.435185671418,587.674254537795
85,1.62358287091514,1.62358287091514,124746.145148913,0.821401333027147,0.676018673264034
86,0.280621375429631,0.280621375429631,1.3003114435398,0.000522489382312913,3.21319106136236
87,3.22775679937104,3.22775679937104,56745.0235887551,2.32460934383053,0.133371177126494
88,5.41499581126744,5.41499581126744,4.10750485449173,0.000838151951505872,0.0292352621068987
89,5.70916666177169,5.70916666177169,1600.76268134932,0.00935030563537556,0.0236025421404299
90,764.496777172142,764.496777172142,2729453.9592057,627.918255110039,1408.61105802164
91,1.72928868376882,1.72928868376882,3543.47650349795,1.2117785952404,0.511292561827081
92,2.05367113093711,2.05367113093711,157.147430886576,0.176015886915295,6.88621490853103
93,46.4356634096981,46.4356634096981,208715.367429,39.4077497689892,22.1672029676661
94,0.800460674220672,0.800460674220672,0.2284561146565,1.50373229890212e-06,2.38325538858436e-07
95,0.113461194694167,0.113461194694167,113.768040287248,0.0461812385778004,2.65258566630842
96,5.28442983267118,5.28442983267118,3943.85689372011,0.167030533204067,27.9548579328019
97,224.763433222816,224.763433222816,1481150.45110068,145.415982417443,980.016912613936
98,10.7342467614647,10.7342467614647,5281.92678953292,6.03534096709635,19.762421317234
99,2.35902697402049,2.35902697402049,6037.82235674132,0.211122398217917,3.12346659665883
100,23.8680954369629,23.8680954369629,9194.35038081099,20.6797727420819,57.8970063523746
